"Fecha","Hora","Pais","Entidad","Municipio","Localidad","Nacionalidad","Estatura","Complexion","Sexo","Edad","Señas","Etnia","Discapacidad","Dependencia"
07/11/2013,08:00:32,MEXICO,ESTADO DE MEXICO,XALATLACO,XALATLACO,MEXICANA,170,Delgada,MUJER,14,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
07/11/2013,12:00:00,MEXICO,COAHUILA DE ZARAGOZA,SALTILLO,DELEGACION SURESTE,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,31,TAUAJE EN FORMA DE MUERTE EN LA PIERNA IZQUIERDA EN LA ESPALDA UN PAR DE ALAS Y OTRO EN FORMA DE PICOS EN LOS GLUTEOS EL APEIDO BERNAL EN LA OREJA IZQUIERDA UNAS ESTRELLAS EN LAS MUÑECAS UNAS IGUANAS EN EL BRAZO IZQUIERDO EL NOMBE DE YAJAIRA Y TAMBIEN TRAE TATUADO LOS NOMBRE DE SUS HIJOS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
07/11/2014,12:00:00,MEXICO,GUERRERO,TLAPEHUALA,TLAPEHUALA,MEXICANA,1.68,Delgada,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - GUERRERO
07/11/2014,10:30:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,167,Delgada,MUJER,18,TIENE UN LUNAR REDONDO EN SU MEJILLA IZQUIERDA.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
07/11/2014,01:00:00,MEXICO,GUERRERO,ACAPULCO DE JUAREZ,ACAPULCO DE JUAREZ,MEXICANA,1.58,Mediana,MUJER,21,"PRESENTA UN TATUAJE EN EL HOMBRO IZQUIERDO CON LAS LETRAS DE ""SUSANA"".",NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
07/11/2014,12:00:00,MEXICO,ESTADO DE MEXICO,NEZAHUALCOYOTL,NEZAHUALCOYOTL,MEXICANA,160,Delgada,MUJER,12,CICATRIZ EN BRAZO DERECHO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
07/12/2006,12:00:00,MEXICO,OAXACA,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - OAXACA
07/12/2006,12:00:00,MEXICO,OAXACA,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - OAXACA
07/12/2009,12:00:00,MEXICO,DISTRITO FEDERAL,NO ESPECIFICADO,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
07/12/2011,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
07/12/2011,12:00:00,MEXICO,AGUASCALIENTES,RINCON DE ROMOS,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,17,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
07/12/2013,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.64,Delgada,MUJER,20,DEFORMACIONES.- LOS DOS ULTIMOS DEDOS DEL PIE IZQUIERDO SON MAS PEQUEÑOS QUE LOS DEMAS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
07/12/2013,12:00:00,MEXICO,ZACATECAS,ZACATECAS,ZACATECAS,MEXICANA,1.5,Delgada,MUJER,26,"VARIAS CICATRICES EN EL ROSTRO POCO VICIBLES, CICATRIZ DE CESARIA TRANSVERSAL",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ZACATECAS
07/12/2013,12:05:00,MEXICO,SINALOA,CULIACAN,CULIACAN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,34,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SINALOA
07/12/2013,12:05:00,MEXICO,SINALOA,CULIACAN,CULIACAN,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,36,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SINALOA
07/12/2014,06:00:00,MEXICO,JALISCO,TEQUILA,TEQUILA,MEXICANA,1.45,Robusta,MUJER,16,TIENE LOS DIENTES INCISIVOS AFILADOS COMO VAMPIRO Y PRESENTA UNA CICATRIZ EN LA APENDICE,NO ESPECIFICADO,NO ESPECIFICADO,FGE - JALISCO
07/12/2014,10:00:00,MEXICO,TAMAULIPAS,ALTAMIRA,ALTAMIRA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
07/12/2014,02:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,TIENE SU NOMBRE TATUADO EN LA MANO DERECHA.,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
07/12/2014,12:00:00,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,MANCHAS DE LADO DERECHO DEL ABDOMEN,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
07/12/2014,12:00:00,MEXICO,ESTADO DE MEXICO,NEZAHUALCOYOTL,NEZAHUALCOYOTL,MEXICANA,155,Robusta,MUJER,26,NINGUNA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
07/12/2014,07:30:00,MEXICO,SONORA,CAJEME,CIUDAD OBREGON,MEXICANA,166,Mediana,MUJER,16,LUNAR EN PIERNA DERECHA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
07/12/2014,01:00:00,MEXICO,SONORA,AGUA PRIETA,AGUA PRIETA,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,81,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SONORA
08/01/2009,12:00:00,MEXICO,ESTADO DE MEXICO,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,155,Robusta,MUJER,26,"CICATRICES, EN UNA DE LAS RODILLAS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/01/2010,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - TAMAULIPAS
08/01/2011,12:00:00,MEXICO,DISTRITO FEDERAL,AZCAPOTZALCO,D.F.,MEXICANA,1.57,Mediana,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
08/01/2011,12:00:00,MEXICO,DISTRITO FEDERAL,AZCAPOTZALCO,D.F.,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
08/01/2011,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.6,Mediana,MUJER,22,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
08/01/2011,12:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/01/2011,08:00:00,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,NO ESPECIFICADO,MEXICANA,1.55,Mediana,MUJER,24,TATIUAJE EN EL TOBILLO CON LA FIGURA DE SOL Y LUNA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
08/01/2011,08:00:00,MEXICO,COAHUILA DE ZARAGOZA,ACUÑA,ACUÑA,MEXICANA,1.2,No Especificado,MUJER,6,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
08/01/2012,03:00:21,MEXICO,ESTADO DE MEXICO,ACAMBAY,ACAMBAY,MEXICANA,173,Robusta,MUJER,19,"CICATRICES, EN EL MENTONTRES CENTIMETROS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/01/2012,09:00:00,MEXICO,PUEBLA,ZACAPOAXTLA,NAUZONTLA,MEXICANA,1.6,Delgada,MUJER,23,"UNA CICATRIZ EN LA FRENTE DEL LADO DERECHO ARRIBA DEL OJO, OTRA CICATRIZ EN LA RODILLA DERECHA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
08/01/2013,07:45:00,MEXICO,PUEBLA,TEHUACAN,PUEBLA,MEXICANA,145,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - PUEBLA
08/01/2013,01:30:00,MEXICO,MICHOACAN,LAZARO CARDENAS,LAZARO CARDENAS,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - MICHOACAN
08/01/2013,09:01:41,MEXICO,ESTADO DE MEXICO,OCOYOACAC,OCOYOACAC,MEXICANA,162,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/01/2014,05:00:00,MEXICO,OAXACA,CUILAPAM DE GUERRERO,CUILAPAM DE GUERRERO,MEXICANA,1.4,Robusta,MUJER,35,NINGUNA,NO ESPECIFICADO,NINGUNO,PGJ - OAXACA
08/01/2014,10:00:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,MEXICANA,1.6,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
08/01/2014,02:01:00,MEXICO,BAJA CALIFORNIA,TIJUANA,TIJUANA,NO ESPECIFICADO,NO ESPECIFICADO,Robusta,MUJER,38,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
08/01/2015,09:00:00,MEXICO,QUERETARO,QUERETARO,QUERETARO,MEXICANA,1.55,Robusta,MUJER,44,NINGUNA,NO ESPECIFICADO,NINGUNO,PGJ - QUERETARO
08/01/2015,12:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,150,Delgada,MUJER,16,LUNAR EN CABEZA; MANCHA DE COLOR CAFE EN PIERNA IZQUIERDA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/01/2015,12:00:00,MEXICO,ESTADO DE MEXICO,TOLUCA,TOLUCA,MEXICANA,165,Delgada,MUJER,31,LUNARES Y ESTRIAS EN LA CADERA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/01/2015,04:00:00,MEXICO,JALISCO,TLAJOMULCO DE ZUÑIGA,TLAJOMULCO DE ZUÑIGA,MEXICANA,1.65,Mediana,MUJER,16,SIN DATO,NO ESPECIFICADO,NINGUNO,FGE - JALISCO
08/01/2015,06:00:00,MEXICO,QUINTANA ROO,BENITO JUAREZ,CANCUN,MEXICANA,1.5,Mediana,MUJER,11,CICATRICES EN CARA POR VIRUELA,NO ESPECIFICADO,NINGUNO,PGJ - QUINTANA ROO
08/02/2009,01:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,5,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/02/2009,01:00:00,MEXICO,NUEVO LEON,NO ESPECIFICADO,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,5,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/02/2009,01:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,29,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/02/2009,01:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,8,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/02/2010,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
08/02/2011,08:00:31,MEXICO,ESTADO DE MEXICO,CHALCO,CHALCO,MEXICANA,130,Delgada,MUJER,34,"LUNARES, EN LA ESPALDA A MITADTIPO MANCHA ABULTADA, MANCHAS, EN LA CARAOCASIONADA POR EL SOL, CAPACI",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/02/2012,12:00:00,MEXICO,TAMAULIPAS,TAMPICO,TAMPICO,MEXICANA,1.55,Delgada,MUJER,22,"LUNAR EN LA NARIZ DEL LADO IZQUIERDO A LA ALTURA DEL TABIQUE, UNA CICATRIZ EN SU DEDO INDICE DEL PIE IZQUIERDO, Y CICATRICES EN LAS DOS MUÑECAS DONDE INTETO SUICIDARSE LA VICTIMA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
08/02/2013,02:50:00,MEXICO,JALISCO,GUADALAJARA,GUADALAJARA,MEXICANA,1.5,Mediana,MUJER,15,LUNAR EN HOMBRO IZQUIERDO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - JALISCO
08/02/2013,11:00:11,MEXICO,ESTADO DE MEXICO,XONACATLAN,XONACATLAN,MEXICANA,152,Mediana,MUJER,18,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/02/2014,07:30:00,MEXICO,PUEBLA,PUEBLA,PUEBLA,MEXICANA,1.55,Mediana,MUJER,19,CICATRIZ DE CEJA DERECHA,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
08/02/2014,03:39:39,MEXICO,ESTADO DE MEXICO,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,26,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/02/2014,12:00:00,MEXICO,QUERETARO,QUERETARO,QUERETARO,MEXICANA,1.55,Delgada,MUJER,30,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUERETARO
08/02/2014,12:00:00,MEXICO,GUANAJUATO,LEON,NO ESPECIFICADO,NO ESPECIFICADO,1.6,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
08/02/2014,07:30:00,MEXICO,BAJA CALIFORNIA,MEXICALI,MEXICALI,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - BAJA CALIFORNIA
08/02/2015,09:30:00,MEXICO,NUEVO LEON,HIDALGO,HIDALGO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/02/2015,09:00:00,MEXICO,TABASCO,MACUSPANA,NO ESPECIFICADO,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,18,"LE FALTA UN DEDO DEL DEDO INDICE DE LA MANO DERECHA, TIENE UN LUNAR DE MANCHA EN LA PIERNA DERECHA",NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
08/02/2015,12:00:00,MEXICO,TABASCO,TEAPA,TEAPA,MEXICANA,NO ESPECIFICADO,Robusta,MUJER,25,UN LUNAR DE MANCHA CALOR CAFE,NO ESPECIFICADO,NO ESPECIFICADO,FGE - TABASCO
08/02/2015,08:00:00,MEXICO,ESTADO DE MEXICO,CUAUTITLAN IZCALLI,CUAUTITLAN IZCALLI,MEXICANA,177,Delgada,MUJER,28,ESTRIAS EN EL ABDOMEN PERFORACION CEJA IZQUIERDA,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/02/2015,12:00:00,MEXICO,QUERETARO,SAN JOAQUIN,SAN JOAQUIN,MEXICANA,1.7,Mediana,MUJER,23,SIN INFORMACION,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - QUERETARO
08/03/2009,07:00:00,MEXICO,COAHUILA DE ZARAGOZA,TORREON,TORREON,MEXICANA,1.6,No Especificado,MUJER,32,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
08/03/2009,02:00:00,MEXICO,ESTADO DE MEXICO,NEZAHUALCOYOTL,NEZAHUALCOYOTL,MEXICANA,150,Delgada,MUJER,34,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/03/2010,03:00:00,MEXICO,HIDALGO,TIZAYUCA,TIZAYUCA,MEXICANA,1.65,Delgada,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - HIDALGO
08/03/2010,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
08/03/2011,11:20:00,MEXICO,HIDALGO,PACHUCA DE SOTO,PACHUCA,MEXICANA,1.65,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - HIDALGO
08/03/2011,12:00:00,MEXICO,DISTRITO FEDERAL,TLALPAN,D.F.,MEXICANA,1.55,Delgada,MUJER,30,"LUNAR EN EL BRAZO IZQUIERDO, CICATRIZ EN LA PANTORRILLA DERECHA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - DISTRITO FEDERAL
08/03/2011,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,MATAMOROS,MEXICANA,1.6,Delgada,MUJER,26,"LUNAR EN SU ESTOMAGO DEL LADO DERECHO, Y TIENE LOS COLMILLOS SALIDOS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
08/03/2011,12:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,NO ESPECIFICADO,1.72,Delgada,MUJER,18,LUNAR COLOR CAFE EN EL COSTADO IZQUIERDO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
08/03/2011,12:00:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.6,Mediana,MUJER,19,PECAS EN LA CARA,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
08/03/2012,05:53:00,MEXICO,PUEBLA,PUEBLA,SAN FRANCISCO TOTIMEHUACAN,MEXICANA,NO ESPECIFICADO,Mediana,MUJER,14,GRUPO ETNICO MESTIZO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - PUEBLA
08/03/2012,01:00:00,MEXICO,JALISCO,ZAPOPAN,ZAPOPAN,MEXICANA,1.62,Robusta,MUJER,39,"TIENE TATUADAS LAS CEJAS, PARPADOS Y LABIOS, CICATRIZ DE OPERACION EL EL ESTOMAGO.",NO ESPECIFICADO,NINGUNO,FGE - JALISCO
08/03/2013,12:00:00,MEXICO,SAN LUIS POTOSI,TANQUIAN DE ESCOBEDO,TANQUIAN DE ESCOBEDO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,21,LA C. DULCE ROSARIO DOMINGO ACOSTA SE ENCONTRABA EN ESTADO DE GESTACION,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SAN LUIS POTOSI
08/03/2013,12:00:00,MEXICO,SAN LUIS POTOSI,TANQUIAN DE ESCOBEDO,TANQUIAN DE ESCOBEDO,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,8,SIN DATO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - SAN LUIS POTOSI
08/03/2013,12:00:00,MEXICO,ZACATECAS,TLALTENANGO DE SANCHEZ ROMAN,TLALTENANGO,MEXICANA,1.45,Delgada,MUJER,18,CICATRIZ EN UNA DE SUS CEJAS,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ZACATECAS
08/03/2014,08:30:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,13,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
08/03/2014,08:30:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,12,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
08/03/2014,05:00:00,MEXICO,NUEVO LEON,CIENEGA DE FLORES,CIENEGA DE FLORES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,16,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/03/2014,07:00:00,MEXICO,GUERRERO,CHILPANCINGO DE LOS BRAVO,CHILPANCINGO DE LOS BRAVO,MEXICANA,1.7,Delgada,MUJER,19,"PRESENTA UN TATUAJE DEL LADO IZQUIERDO A LA ALTURA DEL ABDOMEN DE UNA NOTA MUSICAL, ASI TAMBIEN TIENE UN LUNAR DESDE LA PLANTA DEL PIE IZQUIERDO HASTA LA PIERNA DE COLOR ROJO.",NO ESPECIFICADO,NO ESPECIFICADO,FGE - GUERRERO
08/03/2015,01:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,155,Delgada,MUJER,16,"TIENE UNA CICATRIZ EN EL OMBLIGO POR PERFORACION, Y TAMBIEN EN LA FRENTE COMO UN RASGUÑO",NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/03/2015,03:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,160,Mediana,MUJER,25,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/03/2015,03:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,70,Delgada,MUJER,3,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/03/2015,03:00:00,MEXICO,ESTADO DE MEXICO,IXTAPALUCA,IXTAPALUCA,MEXICANA,75,Delgada,MUJER,3,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,PGJ - ESTADO DE MEXICO
08/03/2015,12:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/03/2015,01:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
08/03/2015,03:00:00,MEXICO,SINALOA,CULIACAN,CULIACAN,MEXICANA,1.64,Mediana,MUJER,76,"CICATRIZ EN TORAX, RIÑON DERECHO POSTQUIRURGICAS",NO ESPECIFICADO,NINGUNO,PGJ - SINALOA
08/03/2015,10:00:00,MEXICO,GUANAJUATO,DOCTOR MORA,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,No Especificado,MUJER,40,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - GUANAJUATO
08/04/2007,12:00:10,MEXICO,ESTADO DE MEXICO,TENANCINGO,TENANCINGO,MEXICANA,160,Robusta,MUJER,52,"OTRO, NARIZDESVIADA",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/04/2010,06:30:00,MEXICO,CHIHUAHUA,JUAREZ,JUAREZ,NO ESPECIFICADO,1.61,Delgada,MUJER,19,NO ESPECIFICADO,NO ESPECIFICADO,NINGUNO,FGE - CHIHUAHUA
08/04/2010,09:30:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,71,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/04/2011,03:00:00,MEXICO,CHIHUAHUA,HIDALGO DEL PARRAL,PARRAL,MEXICANA,1.55,Delgada,MUJER,13,MESTIZA,NO ESPECIFICADO,NO ESPECIFICADO,FGE - CHIHUAHUA
08/04/2011,12:00:00,MEXICO,TAMAULIPAS,MATAMOROS,NO ESPECIFICADO,NO ESPECIFICADO,1.6,Delgada,MUJER,28,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
08/04/2011,12:00:00,MEXICO,TAMAULIPAS,REYNOSA,REYNOSA,NO ESPECIFICADO,1.7,Robusta,MUJER,42,"CICATRIZ PEQUEÑA EN LA CEJA DEL LADO DERECHA, ASI COMO UNA CICATRIZ GRUESA EN FORMA DE L DE APROXIMADAMENTE 8X7 CMS DE LARGO Y ANCHO, EN LA RODILLA DERECHA, (DEBIDO A UN ACCIDENTE), NO PADECE NINGUNA ENFERMEDAD, Y EL PIE DERECHO LO TIENE LADEADO, PERO",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - TAMAULIPAS
08/04/2011,02:00:20,MEXICO,ESTADO DE MEXICO,NO ESPECIFICADO,NO ESPECIFICADO,MEXICANA,155,Mediana,MUJER,38,"CICATRICES, ABDOMEN HORIZONTAL/MANO DERECHAPOR CESAREA/DE 5 PUNTADAS",NO ESPECIFICADO,NO ESPECIFICADO,PGJ - ESTADO DE MEXICO
08/04/2011,05:00:00,MEXICO,COAHUILA DE ZARAGOZA,ALLENDE,NORTE II,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,63,ROJOS EN EL PECHO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - COAHUILA
08/04/2013,12:00:00,MEXICO,NUEVO LEON,MONTERREY,MONTERREY,MEXICANA,NO ESPECIFICADO,No Especificado,MUJER,11,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - NUEVO LEON
08/04/2014,12:00:00,MEXICO,AGUASCALIENTES,AGUASCALIENTES,AGUASCALIENTES,MEXICANA,155,Delgada,MUJER,15,NO ESPECIFICADO,NO ESPECIFICADO,NO ESPECIFICADO,PGJ - AGUASCALIENTES
08/04/2014,02:30:00,MEXICO,VERACRUZ,XALAPA,XALAPA,MEXICANA,1.6,Mediana,MUJER,25,TIENE UNA CICATRIZ EN EL CUELLO AL FRENTE.,NO ESPECIFICADO,NO ESPECIFICADO,FGE - VERACRUZ
